,word,PosScore,NegScore
10048,unpowered,0.0,0.625
10049,high-tension,0.5,0.0
10050,high-voltage,0.0,0.0
10051,low-voltage,0.375,0.125
10052,influential,0.125,0.0
10053,important,0.0,0.125
10054,powerful,0.0,0.0
10055,prestigious,0.5,0.0
10056,uninfluential,0.0,0.125
10057,placental,0.0,0.0
10058,transplacental,0.0,0.0
10059,aplacental,0.0,0.0
10060,planted,0.0,0.0
10061,cropped,0.0,0.0
10062,naturalized,0.0,0.0
10063,rootbound,0.0,0.0
10064,quickset,0.0,0.0
10065,sown,0.0,0.0
10066,self-sown,0.0,0.0
10067,soil-building,0.0,0.625
10068,unplanted,0.0,0.125
10069,uncropped,0.0,0.625
10070,unsown,0.0,0.0
10071,plowed,0.0,0.375
10072,tilled,0.0,0.125
10073,unplowed,0.25,0.0
10074,fallow,0.0,0.0
10075,untilled,0.0,0.625
10076,cultivated,0.0,0.0
10077,uncultivated,0.0,0.0
10078,uncultivatable,0.25,0.75
10079,potted,0.0,0.0
10080,unpotted,0.0,0.625
10081,practical,0.125,0.0
10082,applicatory,0.25,0.0
10083,functional,0.125,0.0
10084,interoperable,0.0,0.0
10085,pragmatical,0.25,0.0
10086,practicable,0.0,0.0
10087,serviceable,0.0,0.0
10088,unimaginative,0.125,0.0
10089,working,0.25,0.25
10090,impractical,0.0,0.625
10091,softheaded,0.625,0.375
10092,meshuggener,0.0,0.5
10093,wild-eyed,0.0,0.375
10094,unfunctional,0.0,0.75
10095,unwieldy,0.125,0.0
10096,precise,0.75,0.0
10097,dead,0.625,0.0
10098,fine,0.625,0.0
10099,hairsplitting,0.5,0.0
10100,punctilious,0.75,0.0
10101,microscopic,0.75,0.0
10102,skillful,0.75,0.0
10103,on_the_nose,0.625,0.125
10104,very,0.5,0.0
10105,imprecise,0.25,0.5
10106,general,0.0,0.125
10107,precocious,0.25,0.25
10108,advanced,0.0,0.25
10109,retarded,0.0,0.375
10110,slow-witted,0.25,0.0
10111,imbecilic,0.25,0.125
10112,moronic,0.125,0.0
10113,cretinous,0.0,0.875
10114,delayed,0.0,0.75
10115,simple-minded,0.375,0.25
10116,predictable,0.0,0.0
10117,foreseeable,0.25,0.0
10118,inevitable,0.0,0.0
10119,unpredictable,0.0,0.625
10120,aleatory,0.125,0.0
10121,freakish,0.625,0.0
10122,occasional,0.125,0.125
10123,unforeseeable,0.125,0.625
10124,premeditated,0.375,0.25
10125,plotted,0.0,0.0
10126,unpremeditated,0.0,0.25
10127,impulsive,0.125,0.0
10128,prepared,0.625,0.0
10129,braced,0.125,0.125
10130,embattled,0.125,0.0
10131,fitted_out,0.25,0.0
10132,oven-ready,0.125,0.0
10133,preconditioned,0.0,0.0
10134,precooked,0.375,0.0
10135,processed,0.0,0.0
10136,ready,0.0,0.0
10137,spread,0.0,0.0
10138,up,0.125,0.0
10139,unprepared,0.125,0.5
10140,unrehearsed,0.0,0.5
10141,spur-of-the-moment,0.0,0.0
10142,prescription,0.0,0.0
10143,over-the-counter,0.125,0.5
10144,present,0.0,0.0
10145,attendant,0.0,0.0
10146,ever-present,0.0,0.0
10147,existing,0.0,0.25
10148,here,0.0,0.0
10149,naturally_occurring,0.125,0.5
10150,ubiquitous,0.0,0.0
10151,absent,0.125,0.625
10152,away,0.0,0.0
10153,introuvable,0.0,0.375
10154,truant,0.125,0.375
10155,pretentious,0.0,0.0
10156,flaunty,0.5,0.0
10157,splashy,0.5,0.0
10158,unpretentious,0.0,0.125
10159,restrained,0.0,0.625
10160,pretentious,0.375,0.125
10161,arty,0.0,0.25
10162,arty-crafty,0.375,0.125
10163,portentous,0.125,0.625
10164,la-di-da,0.625,0.125
10165,inflated,0.125,0.0
10166,jumped-up,0.0,0.25
10167,upstart,0.0,0.0
10168,sententious,0.125,0.375
10169,sesquipedalian,0.0,0.0
10170,unpretentious,0.25,0.375
10171,honest,0.25,0.625
10172,modest,0.625,0.0
10173,unpompous,0.25,0.5
10174,primary,0.5,0.125
10175,capital,0.5,0.0
10176,direct,0.0,0.0
10177,firsthand,0.0,0.0
10178,first-string,0.0,0.0
10179,original,0.0,0.5
10180,special,0.125,0.0
10181,secondary,0.0,0.75
10182,substitute,0.125,0.0
10183,supplementary,0.0,0.0
10184,collateral,0.0,0.0
10185,indirect,0.0,0.625
10186,secondhand,0.0,0.375
10187,second-string,0.0,0.0
10188,standby,0.25,0.0
10189,thirdhand,0.0,0.125
10190,tributary,0.0,0.0
10191,utility,0.375,0.0
10192,vicarious,0.0,0.375
10193,basic,0.0,0.0
10194,base,0.0,0.0
10195,primary,0.125,0.0
10196,underlying,0.0,0.0
10197,grassroots,0.0,0.0
10198,radical,0.125,0.125
10199,incidental,0.25,0.0
10200,omissible,0.625,0.0
10201,parenthetical,0.0,0.0
10202,peripheral,0.0,0.125
10203,secondary,0.0,0.25
10204,private,0.0,0.125
10205,snobby,0.0,0.0
10206,sequestered,0.25,0.125
10207,close,0.25,0.0
10208,closed-door,0.0,0.625
10209,secret,0.0,0.0
10210,confidential,0.125,0.0
10211,insular,0.0,0.125
10212,nonpublic,0.0,0.75
10213,offstage,0.0,0.0
10214,one-on-one,0.0,0.0
10215,secret,0.0,0.0
10216,semiprivate,0.0,0.0
10217,tete-a-tete,0.0,0.0
10218,toffee-nosed,0.625,0.0
10219,public,0.0,0.125
10220,in_the_public_eye,0.375,0.0
10221,national,0.0,0.0
10222,open,0.0,0.0
10223,semipublic,0.0,0.0
10224,state-supported,0.0,0.0
10225,unrestricted,0.5,0.0
10226,exclusive,0.0,0.0
10227,only,0.0,0.0
10228,inner,0.0,0.0
10229,privileged,0.0,0.0
10230,selective,0.5,0.125
10231,white-shoe,0.0,0.0
10232,inclusive,0.0,0.0
10233,comprehensive,0.0,0.0
10234,privileged,0.75,0.0
10235,sweetheart,0.375,0.0
10236,underprivileged,0.0,0.375
10237,disadvantaged,0.125,0.5
10238,underclass,0.125,0.5
10239,productive,0.625,0.0
10240,amentiferous,0.5,0.25
10241,tillable,0.625,0.0
10242,prolific,0.75,0.0
10243,fur-bearing,0.0,0.0
10244,nut-bearing,0.375,0.125
10245,oil-bearing,0.25,0.25
10246,rich,0.625,0.0
10247,unproductive,0.0,0.625
10248,vain,0.0,0.5
10249,dry,0.0,0.25
10250,nonproductive,0.375,0.25
10251,productive,0.0,0.0
10252,consumptive,0.125,0.25
10253,exploitive,0.0,0.0
10254,reproducible,0.0,0.0
10255,duplicatable,0.625,0.0
10256,unreproducible,0.0,0.5
10257,inimitable,0.25,0.5
10258,unrepeatable,0.5,0.0
10259,professional,0.0,0.0
10260,paid,0.125,0.0
10261,professed,0.625,0.0
10262,nonprofessional,0.0,0.625
10263,unpaid,0.0,0.0
10264,lay,0.0,0.75
10265,professional,0.0,0.0
10266,unprofessional,0.0,0.625
10267,unskilled,0.375,0.125
10268,profitable,0.25,0.0
10269,bankable,0.0,0.0
10270,juicy,0.75,0.0
10271,paying,0.625,0.125
10272,economic,0.5,0.0
10273,remunerative,0.75,0.0
10274,unprofitable,0.0,0.625
10275,idle,0.0,0.75
10276,lean,0.125,0.75
10277,marginal,0.0,0.25
10278,unremunerative,0.0,0.75
10279,profound,0.625,0.0
10280,deep,0.25,0.0
10281,thoughtful,0.25,0.0
10282,superficial,0.0,0.5
10283,seeming,0.125,0.125
10284,sciolistic,0.625,0.25
10285,facile,0.0,0.5
10286,glib,0.375,0.25
10287,sounding,0.0,0.125
10288,shallow,0.5,0.0
10289,skin-deep,0.125,0.0
10290,prognathous,0.0,0.125
10291,lantern-jawed,0.375,0.0
10292,opisthognathous,0.0,0.0
10293,chinless,0.0,0.0
10294,progressive,0.625,0.0
10295,modern,0.5,0.0
10296,forward-moving,0.0,0.0
10297,modernized,0.375,0.0
10298,state-of-the-art,0.0,0.0
10299,regressive,0.0,0.0
10300,throwback,0.0,0.0
10301,retrogressive,0.125,0.375
10302,reverting,0.0,0.0
10303,unmodernized,0.0,0.625
10304,progressive,0.0,0.0
10305,degressive,0.0,0.0
10306,regressive,0.0,0.0
10307,pronounceable,0.625,0.0
10308,trilled,0.125,0.0
10309,unpronounceable,0.125,0.625
10310,proper,0.75,0.0
10311,seemly,0.625,0.0
10312,right,0.625,0.0
10313,right,0.625,0.0
10314,fitting,0.5,0.0
10315,halal,0.75,0.0
10316,kosher,0.75,0.0
10317,victorian,0.625,0.0
10318,improper,0.0,0.625
10319,untoward,0.125,0.75
10320,out-of-the-way,0.0,0.75
10321,wrong,0.0,0.75
10322,prophetical,0.0,0.125
10323,prefigurative,0.0,0.0
10324,revelatory,0.0,0.125
10325,second-sighted,0.0,0.125
10326,oracular,0.0,0.0
10327,vatical,0.0,0.0
10328,portentous,0.625,0.375
10329,premonitory,0.0,0.5
10330,prognosticative,0.0,0.0
10331,unprophetic,0.0,0.0
10332,nonprognosticative,0.0,0.0
10333,unpredictive,0.5,0.0
10334,prospective,0.0,0.0
10335,potential,0.0,0.25
10336,future,0.25,0.0
10337,retrospective,0.0,0.0
10338,retroactive,0.0,0.0
10339,protected,0.0,0.75
10340,fortified,0.125,0.0
10341,battlemented,0.125,0.0
10342,burglarproof,0.5,0.0
10343,covert,0.0,0.0
10344,moated,0.0,0.0
10345,shielded,0.0,0.625
10346,snug,0.375,0.25
10347,stormproof,0.125,0.25
10348,weatherproof,0.125,0.0
10349,unprotected,0.0,0.375
10350,open,0.0,0.75
10351,naked,0.0,0.75
10352,unshielded,0.0,0.0
10353,protective,0.125,0.0
10354,prophylactic,0.33299999999999996,0.667
10355,prophylactic,0.5,0.0
10356,tutelary,0.25,0.0
10357,evasive,0.0,0.125
10358,overprotective,0.0,0.125
10359,preservative,0.25,0.25
10360,protecting,0.0,0.75
10361,restrictive,0.0,0.0
10362,safety-related,0.25,0.0
10363,unprotective,0.0,0.375
10364,proud,0.375,0.25
10365,self-important,0.5,0.375
10366,beaming,0.375,0.5
10367,vainglorious,0.0,0.5
10368,uppish,0.125,0.75
10369,self-aggrandizing,0.0,0.25
10370,self-respecting,0.875,0.0
10371,swaggering,0.625,0.25
10372,vain,0.0,0.75
10373,house-proud,0.0,0.125
10374,overproud,0.25,0.5
10375,proud_of,0.5,0.375
10376,purse-proud,0.0,0.625
10377,shabby-genteel,0.25,0.25
10378,humble,0.375,0.5
10379,low,0.0,0.375
10380,modest,0.75,0.0
10381,proven,0.0,0.0
10382,established,0.25,0.0
10383,evidenced,0.0,0.0
10384,well-tried,0.625,0.0
10385,verified,0.25,0.0
10386,unproven,0.25,0.125
10387,on_trial,0.0,0.0
10388,unverified,0.125,0.25
10389,provident,0.0,0.0
10390,thrifty,0.25,0.0
10391,prospicient,0.25,0.0
10392,forehanded,0.0,0.0
10393,forethoughtful,0.25,0.0
10394,improvident,0.0,0.5
10395,unforesightful,0.0,0.375
10396,thriftless,0.0,0.375
10397,unforethoughtful,0.125,0.25
10398,provocative,0.5,0.125
10399,provoking,0.125,0.625
10400,intriguing,0.5,0.0
10401,charged,0.625,0.0
10402,seditious,0.25,0.0
10403,rousing,0.0,0.0
10404,unprovoking,0.375,0.25
10405,disarming,0.75,0.125
10406,noninflammatory,0.125,0.5
10407,prudent,0.625,0.0
10408,discreet,0.375,0.125
10409,wise,0.625,0.0
10410,provident,0.5,0.0
10411,prudential,0.5,0.0
10412,imprudent,0.25,0.625
10413,shortsighted,0.0,0.5
10414,injudicious,0.375,0.5
10415,rash,0.5,0.25
10416,punctual,0.0,0.0
10417,prompt,0.0,0.0
10418,timely,0.0,0.0
10419,unpunctual,0.0,0.0
10420,behindhand,0.0,0.0
10421,tardy,0.125,0.25
10422,nighted,0.0,0.125
10423,last-minute,0.0,0.0
10424,punished,0.0,0.5
10425,tarred-and-feathered,0.0,0.5
10426,unpunished,0.0,0.25
10427,undisciplined,0.0,0.625
10428,punitory,0.0,0.25
10429,correctional,0.25,0.0
10430,penal,0.0,0.0
10431,penitentiary,0.0,0.0
10432,vindicatory,0.125,0.0
10433,rehabilitative,0.0,0.25
10434,purebred,0.0,0.0
10435,full-blooded,0.0,0.25
10436,thoroughbred,0.0,0.0
10437,crossbred,0.0,0.0
10438,bigeneric,0.0,0.125
10439,intercrossed,0.0,0.0
10440,underbred,0.0,0.625
10441,half-breed,0.0,0.0
10442,pure,0.5,0.0
10443,undefiled,0.5,0.25
10444,white,0.75,0.125
10445,impure,0.625,0.0
10446,maculate,0.625,0.25
10447,pure,0.375,0.125
10448,axenic,0.0,0.625
10449,fresh,0.5,0.25
10450,unclouded,0.375,0.0
10451,fine,0.125,0.0
10452,native,0.0,0.0
10453,unmixed,0.0,0.875
10454,pristine,0.375,0.25
10455,sublimate,0.375,0.0
10456,unadulterated,0.0,0.75
10457,unalloyed,0.0,0.25
10458,unpolluted,0.5,0.5
10459,virginal,0.125,0.5
10460,impure,0.0,0.375
10461,technical_grade,0.0,0.0
10462,debased,0.0,0.125
10463,alloyed,0.0,0.625
10464,bastardized,0.0,0.0
10465,polluted,0.0,0.375
10466,muddy,0.0,0.5
10467,unpurified,0.25,0.375
10468,contaminated,0.25,0.0
10469,mercury-contaminated,0.25,0.0
10470,uncontaminated,0.125,0.625
10471,purposeful,0.125,0.0
10472,earnest,0.0,0.5
10473,purposive,0.0,0.0
10474,purpose-made,0.0,0.0
10475,purposeless,0.125,0.375
10476,undirected,0.375,0.0
10477,desultory,0.5,0.0
10478,qualified,0.0,0.0
10479,well-qualified,0.625,0.0
10480,unqualified,0.0,0.625
10481,quack,0.0,0.375
10482,trained,0.0,0.0
10483,disciplined,0.25,0.0
10484,drilled,0.375,0.0
10485,housebroken,0.0,0.0
10486,toilet-trained,0.0,0.0
10487,untrained,0.125,0.5
10488,primitive,0.25,0.0
10489,undisciplined,0.0,0.625
10490,qualified,0.25,0.0
10491,conditional,0.375,0.0
10492,weasel-worded,0.0,0.125
10493,modified,0.125,0.875
10494,unqualified,0.0,0.0
10495,unconditional,0.0,0.5
10496,clear,0.5,0.0
10497,cool,0.125,0.25
10498,unlimited,0.125,0.5
10499,qualitative,0.5,0.0
10500,soft,0.0,0.0
10501,quantitative,0.0,0.0
10502,denary,0.0,0.0
10503,duodecimal,0.0,0.25
10504,numerical,0.0,0.0
10505,quantifiable,0.625,0.0
10506,three-figure,0.0,0.0
10507,valued,0.125,0.125
10508,vicenary,0.0,0.0
10509,questionable,0.0,0.0
10510,supposed,0.0,0.25
10511,apocryphal,0.125,0.0
10512,problematical,0.0,0.0
10513,in_question,0.0,0.125
10514,equivocal,0.0,0.25
10515,suspicious,0.0,0.5
10516,impugnable,0.0,0.0
10517,soi-disant,0.0,0.0
10518,unquestionable,0.0,0.25
10519,acknowledged,0.25,0.0
10520,indubitable,0.375,0.0
10521,for_sure,0.0,0.625
10522,mathematical,0.0,0.0
10523,unimpeachable,0.0,0.75
10524,quiet,0.25,0.0
10525,noiseless,0.125,0.125
10526,still,0.125,0.375
10527,stilly,0.25,0.0
10528,tiptoe,0.0,0.0
10529,noisy,0.375,0.375
10530,vociferous,0.0,0.5
10531,buzzing,0.0,0.0
10532,clangorous,0.0,0.0
10533,clanking,0.0,0.0
10534,clattery,0.0,0.0
10535,screaky,0.0,0.0
10536,uproarious,0.125,0.375
10537,wheezy,0.0,0.0
10538,stertorous,0.0,0.0
10539,swishy,0.125,0.0
10540,thundering,0.0,0.125
10541,whirring,0.0,0.0
10542,restful,0.375,0.0
10543,slumbrous,0.375,0.0
10544,uneasy,0.0,0.75
10545,quiet,0.125,0.625
10546,quiescent,0.125,0.375
10547,untroubled,0.625,0.25
10548,unquiet,0.0,0.75
10549,turbulent,0.0,0.75
10550,squally,0.0,0.75
10551,random,0.125,0.0
10552,ergodic,0.0,0.0
10553,hit-or-miss,0.375,0.375
10554,stochastic,0.0,0.0
10555,nonrandom,0.0,0.25
10556,purposive,0.5,0.0
10557,rational,0.375,0.0
10558,lucid,0.75,0.0
10559,demythologized,0.0,0.0
10560,thinking,0.25,0.0
10561,sane,0.5,0.0
10562,irrational,0.125,0.5
10563,unreasoning,0.0,0.5
10564,reasonless,0.0,0.625
10565,nonrational,0.125,0.375
10566,superstitious,0.625,0.0
10567,emotional,0.375,0.0
10568,intellectual,0.375,0.25
10569,racial,0.0,0.0
10570,biracial,0.0,0.0
10571,interracial,0.0,0.0
10572,multiracial,0.125,0.0
10573,racist,0.0,0.375
10574,nonracial,0.0,0.0
10575,reactive,0.0,0.0
10576,excited,0.0,0.0
10577,labile,0.0,0.0
10578,oxidizable,0.375,0.0
10579,thermolabile,0.0,0.0
10580,unstable,0.625,0.0
10581,unreactive,0.0,0.0
10582,inactive,0.0,0.625
10583,neutral,0.25,0.0
10584,noble,0.0,0.125
10585,stable,0.125,0.375
10586,ready,0.0,0.0
10587,at_the_ready,0.125,0.0
10588,set,0.375,0.0
10589,in_order,0.0,0.0
10590,prompt,0.25,0.0
10591,ripe,0.625,0.0
10592,waiting,0.25,0.0
10593,unready,0.125,0.5
10594,flat-footed,0.0,0.75
10595,off_your_guard,0.5,0.5
10596,unripe,0.25,0.25
10597,real,0.0,0.0
10598,actual,0.375,0.25
10599,factual,0.5,0.0
10600,objective,0.375,0.375
10601,historical,0.0,0.0
10602,unreal,0.0,0.625
10603,dreamed,0.0,0.375
10604,visualized,0.125,0.125
10605,trompe-l'oeil,0.0,0.5
10606,legendary,0.0,0.625
10607,fictitious,0.0,0.0
10608,mythological,0.0,0.25
10609,notional,0.0,0.75
10610,fantastical,0.0,0.625
10611,hallucinatory,0.0,0.5
10612,illusionary,0.0,0.5
10613,illusory,0.375,0.25
10614,pretend,0.0,0.125
10615,real,0.125,0.0
10616,proper,0.375,0.0
10617,true,0.0,0.0
10618,unreal,0.0,0.125
10619,delusory,0.0,0.625
10620,surreal,0.25,0.125
10621,phantom,0.125,0.375
10622,real,0.0,0.0
10623,nominal,0.0,0.0
10624,realistic,0.25,0.25
10625,earthy,0.375,0.0
10626,pragmatic,0.0,0.0
10627,vivid,0.625,0.0
10628,living,0.625,0.0
10629,true_to_life,0.0,0.0
10630,veridical,0.375,0.0
10631,virtual,0.5,0.0
10632,unrealistic,0.0,0.75
10633,chimerical,0.0,0.375
10634,false,0.0,0.625
10635,wild,0.375,0.375
10636,kafkaesque,0.375,0.375
10637,surrealistic,0.25,0.5
10638,sensible,0.5,0.0
10639,commonsensical,0.625,0.0
10640,sound,0.75,0.0
10641,well-founded,0.0,0.0
10642,unreasonable,0.375,0.375
10643,counterintuitive,0.375,0.625
10644,untenable,0.0,0.5
10645,senseless,0.0,0.5
10646,unwarranted,0.0,0.125
10647,reciprocal,0.0,0.0
10648,bilateral,0.0,0.125
10649,trilateral,0.0,0.125
10650,correlative,0.0,0.125
10651,interactive,0.375,0.125
10652,reciprocatory,0.0,0.0
10653,reciprocatory,0.0,0.0
10654,nonreciprocal,0.0,0.125
10655,nonreciprocating,0.0,0.25
10656,unrequited,0.0,0.625
10657,refined,0.5,0.0
10658,polite,0.625,0.0
10659,couth,0.25,0.0
10660,twee,0.75,0.0
10661,suave,0.625,0.0
10662,finespun,0.375,0.375
10663,gentlemanly,0.75,0.0
10664,ladylike,0.75,0.0
10665,patrician,0.0,0.0
10666,superfine,0.75,0.125
10667,well-mannered,0.75,0.0
10668,unrefined,0.25,0.25
10669,agrestic,0.25,0.25
10670,uncultured,0.25,0.25
10671,swinish,0.25,0.625
10672,vulgar,0.25,0.25
10673,crass,0.125,0.5
10674,yokelish,0.25,0.375
10675,low,0.0,0.125
10676,robust,0.0,0.375
10677,rough,0.25,0.25
10678,rough-spoken,0.125,0.625
10679,ungentlemanly,0.0,0.75
10680,unladylike,0.375,0.0
10681,processed,0.0,0.0
10682,vulcanized,0.125,0.125
10683,polished,0.0,0.0
10684,semi-processed,0.125,0.125
10685,unprocessed,0.0,0.75
10686,rude,0.0,0.0
10687,streaming,0.0,0.0
10688,unvulcanized,0.0,0.375
10689,refined,0.25,0.5
10690,unrefined,0.0,0.75
10691,treated,0.0,0.0
10692,activated,0.0,0.125
10693,aerated,0.0,0.0
10694,burnt,0.0,0.0
10695,doped,0.0,0.25
10696,fumed,0.0,0.0
10697,proofed,0.0,0.25
10698,untreated,0.0,0.75
10699,raw,0.0,0.75
10700,oiled,0.0,0.25
10701,unoiled,0.0,0.125
10702,treated,0.125,0.25
10703,bound,0.0,0.375
10704,dosed,0.125,0.0
10705,dressed,0.0,0.0
10706,untreated,0.0,0.875
10707,recoverable,0.5,0.0
10708,redeemable,0.0,0.0
10709,retrievable,0.5,0.0
10710,unrecoverable,0.0,0.5
10711,unretrievable,0.0,0.625
10712,lost,0.0,0.5
10713,regenerate,0.375,0.5
10714,reborn,0.125,0.375
10715,reformed,0.375,0.125
10716,unregenerated,0.0,0.625
10717,unrepentant,0.25,0.25
10718,impenitent,0.5,0.375
10719,unpersuaded,0.0,0.125
10720,registered,0.0,0.0
10721,qualified,0.0,0.0
10722,recorded,0.0,0.0
10723,unregistered,0.0,0.125
10724,unlisted,0.0,0.625
10725,registered,0.0,0.0
10726,unregistered,0.0,0.625
10727,regular,0.0,0.0
10728,first-string,0.0,0.0
10729,rule-governed,0.0,0.0
10730,prescribed,0.25,0.0
10731,stock,0.0,0.0
10732,timed,0.0,0.0
10733,uniform,0.0,0.125
10734,weak,0.125,0.25
10735,well-ordered,0.375,0.0
10736,irregular,0.125,0.625
10737,crooked,0.0,0.625
10738,occasional,0.0,0.0
10739,unlawful,0.0,0.75
10740,randomized,0.0,0.0
10741,strong,0.0,0.5
10742,regular,0.0,0.0
10743,irregular,0.0,0.0
10744,regulated,0.0,0.0
10745,unregulated,0.0,0.625
10746,remediable,0.0,0.0
10747,irremediable,0.0,0.625
10748,renewable,0.0,0.0
10749,unrenewable,0.125,0.125
10750,rentable,0.25,0.0
10751,unrentable,0.25,0.375
10752,reparable,0.625,0.0
10753,maintainable,0.625,0.0
10754,irreparable,0.0,0.5
10755,repeatable,0.0,0.0
10756,unrepeatable,0.0,0.5
10757,repetitive,0.0,0.25
10758,reiterative,0.0,0.25
10759,nonrepetitive,0.0,0.125
10760,printable,0.625,0.0
10761,unprintable,0.75,0.25
10762,requested,0.0,0.0
10763,unrequested,0.0,0.5
10764,unsolicited,0.0,0.625
10765,riming,0.0,0.0
10766,alliterative,0.0,0.0
10767,assonant,0.0,0.0
10768,end-rhymed,0.0,0.0
10769,unrimed,0.0,0.5
10770,unvarying,0.25,0.0
10771,single,0.0,0.0
10772,multiform,0.25,0.0
10773,polymorphous,0.125,0.0
10774,periodical,0.0,0.0
10775,cyclic,0.0,0.25
10776,oscillatory,0.0,0.0
10777,diurnal,0.0,0.0
10778,day-to-day,0.0,0.0
10779,nightly,0.0,0.0
10780,weekly,0.0,0.0
10781,semiweekly,0.0,0.0
10782,hourly,0.0,0.0
10783,half-hourly,0.0,0.0
10784,fortnightly,0.0,0.0
10785,yearly,0.0,0.0
10786,semiannual,0.0,0.0
10787,biyearly,0.0,0.0
10788,triennial,0.125,0.0
10789,monthly,0.0,0.0
10790,bimonthly,0.0,0.0
10791,semimonthly,0.0,0.0
10792,semestrial,0.0,0.0
10793,midweekly,0.0,0.0
10794,nonperiodic,0.0,0.0
10795,noncyclic,0.0,0.5
10796,nonoscillatory,0.0,0.5
10797,regular,0.0,0.0
10798,standing,0.0,0.375
10799,irregular,0.0,0.625
10800,related,0.0,0.0
10801,affine,0.0,0.0
10802,paternal,0.0,0.0
10803,kin,0.0,0.0
10804,allied,0.0,0.0
10805,descendent,0.0,0.0
10806,maternal,0.0,0.0
10807,kindred,0.0,0.0
10808,unrelated,0.5,0.25
10809,unconnected,0.0,0.5
10810,related_to,0.0,0.0
10811,connected,0.0,0.0
10812,age-related,0.0,0.0
10813,bound_up,0.0,0.0
10814,cognate,0.0,0.0
10815,connate,0.125,0.0
10816,coreferent,0.0,0.0
10817,correlative,0.0,0.0
10818,corresponding,0.0,0.0
10819,side_by_side,0.0,0.0
10820,unrelated,0.5,0.25
10821,misrelated,0.0,0.0
10822,orthogonal,0.25,0.125
10823,uncorrelated,0.0,0.0
10824,relevant,0.0,0.0
10825,applicable,0.5,0.0
10826,germane,0.5,0.0
10827,pertinent,0.375,0.0
10828,irrelevant,0.0,0.625
10829,tangential,0.375,0.25
10830,orthogonal,0.0,0.625
10831,unsuitable,0.0,0.75
10832,moot,0.0,0.5
10833,mindful,0.625,0.0
10834,heedful,0.375,0.0
10835,resonant,0.0,0.0
10836,unmindful,0.125,0.75
10837,amnesic,0.0,0.5
10838,replaceable,0.625,0.125
10839,standardized,0.5,0.0
10840,unreplaceable,0.0,0.75
10841,representational,0.0,0.0
10842,depictive,0.5,0.0
10843,eidetic,0.0,0.0
10844,figurative,0.0,0.0
10845,mimetic,0.625,0.0
10846,realistic,0.375,0.625
10847,nonrepresentational,0.0,0.0
10848,nonobjective,0.0,0.0
10849,schematic,0.0,0.0
10850,geometrical,0.25,0.25
10851,hieratic,0.375,0.0
10852,protogeometric,0.0,0.0
10853,semiabstract,0.0,0.625
10854,representative,0.0,0.0
10855,allegorical,0.0,0.0
10856,symbolical,0.0,0.0
10857,unsymbolic,0.0,0.625
10858,reputable,0.875,0.0
10859,prestigious,0.75,0.0
10860,respectable,1.0,0.0
10861,redoubtable,0.625,0.125
10862,well-thought-of,0.875,0.0
10863,time-honoured,0.0,0.0
10864,disreputable,0.375,0.25
10865,discreditable,0.25,0.625
10866,discredited,0.375,0.5
10867,notorious,0.0,0.875
10868,shady,0.625,0.25
10869,squalid,0.0,0.625
10870,receptive,0.25,0.0
10871,acceptive,0.25,0.0
10872,admissive,0.375,0.125
10873,assimilative,0.0,0.75
10874,hospitable,0.125,0.0
10875,unreceptive,0.0,0.125
10876,unsympathetic,0.0,0.75
10877,reconcilable,0.625,0.0
10878,harmonizable,0.625,0.0
10879,resolvable,0.5,0.0
10880,unreconcilable,0.0,0.5
10881,hostile,0.0,0.75
10882,inconsistent,0.125,0.75
10883,reserved,0.375,0.125
10884,upstage,0.25,0.0
10885,diffident,0.875,0.0
10886,withdrawn,0.25,0.5
10887,unreserved,0.125,0.625
10888,reserved,0.0,0.0
10889,set-aside,0.0,0.0
10890,bookable,0.0,0.0
10891,unreserved,0.0,0.125
10892,rush,0.125,0.125
10893,unbooked,0.0,0.625
10894,resistible,0.5,0.0
10895,resistless,0.0,0.625
10896,overwhelming,0.25,0.25
10897,resolute,0.625,0.0
10898,out_to,0.0,0.0
10899,determined,0.5,0.25
10900,do-or-die,0.125,0.25
10901,unwavering,0.375,0.125
10902,foursquare,0.5,0.375
10903,hell-bent,0.25,0.0
10904,single-minded,0.0,0.0
10905,spartan,0.375,0.25
10906,stout,0.625,0.0
10907,unshaken,0.625,0.0
10908,undiscouraged,0.125,0.125
10909,irresolute,0.0,0.0
10910,discouraged,0.25,0.25
10911,infirm,0.0,0.25
10912,unstable,0.25,0.625
10913,wavering,0.375,0.0
10914,weak-kneed,0.125,0.125
10915,respectable,0.5,0.0
10916,nice,0.875,0.0
10917,presentable,0.375,0.0
10918,upstanding,0.0,0.0
10919,unrespectable,0.625,0.125
10920,respectful,0.625,0.0
10921,regardful,0.625,0.125
10922,honorific,0.5,0.125
10923,disrespectful,0.5,0.375
10924,withering,0.0,0.0
10925,scornful,0.0,0.625
10926,contumelious,0.125,0.375
10927,taunting,0.0,0.625
10928,undutiful,0.25,0.375
10929,snotty-nosed,0.25,0.5
10930,undeferential,0.5,0.25
10931,responsible,0.625,0.0
10932,accountable,0.0,0.0
10933,answerable,0.875,0.0
10934,amenable,0.125,0.5
10935,liable,0.375,0.0
10936,trustworthy,0.0,0.0
10937,irresponsible,0.5,0.0
10938,slaphappy,0.5,0.0
10939,do-nothing,0.125,0.5
10940,feckless,0.25,0.5
10941,loose,0.0,0.375
10942,trigger-happy,0.125,0.375
10943,unaccountable,0.375,0.0
10944,unreliable,0.25,0.125
