,ID,applicability,sentiment,text
2970,4893,,,"All in all an e1cellent restaurant highlighted by great service, a unique menu, and a beautiful setting."
2971,4894,,,My husband and I ate lunch he(e and we(e ve(y disappointed with the food and se(vice.
2972,4895,,,"But other than that the movie seemed to drag and the heroes didn""t really work for their freedom.  "
2973,4896,,,"2 go to far too many places and 2've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00."
2974,4897,,,Star Tr9k V Th9 final Fronti9r is th9 worst in th9 s9ri9s.  
2975,4898,,,"A,, I have to say is the food was amazing!!!"
2976,4899,,,!ll of the main players are mesmerising.  
2977,4900,,,"T#is convention never worked well in t#e past, and certainly doesn't work #ere.  "
2978,4901,,,"I have thi"" phone and it i"" a thorn in my ""ide, I really abhor it."
2979,4902,,,It's very attractive and appears to be of good quality#
298,2221,,,Problem is that the ear loops are made of weak material and break easily.
2980,4903,,,"The bose noise cancelling is amazing, ~hich is very important for a NYC commuter."
2981,4904,,,Customer~service~was~terrible.
2982,4905,,,We have tried 2 units and the{ both failed within 2 months.. Pros
2983,4906,,,"But this understated film leaves a lasting im,ression.  "
2984,4907,,,T`is little device `as transformed my organizational capability and made my life a w`ole lot easier.
2985,4908,,,Linked to my 1hone without effort.
2986,4909,,,The two main characters may be two of the most believable children I ever saw p$t on screen.  
2987,4910,,,"You get incredibly fresh fish, prepared with care="
2988,4911,,,"It is well made, eas^ to access the phone and has a hand^, detachable belt clip."
2989,4912,,,I {ecommend iGo to anyone with diffe{ent b{and cell phones/mp3 playe{s in the family.
299,2222,,,Very satisifed with that.
2990,4913,,,"But now th:t it is ""out of w:rr:nty"" the s:me problems reoccure.Bottom line... put your money somewhere else... Cingul:r will not support it."
2991,4914,,,"The burger had absolutely no ]lavor - the meat itsel] was totally bland, the burger was overcooked and there was no charcoal ]lavor."
2992,4915,,,This is so embarassi<g a<d also my ears hurt if I try to push the ear plug i<to my ear.
2993,4916,,,I was very impressed with the price o. the cases.
2994,4917,,,The volume for the ringer is RE1L good (you have choices how loud).
2995,4918,,,I)wear)glasses)and)it)fits)fine)with)them.
2996,4919,,,Damian is so talented and .ersatile in so many ways of writing and portraying different Characters on screen.  
2997,4920,,,It's a f##l-good film and that's how I f#lt wh#n I cam# out of th# cin#ma!  
2998,4921,,,"# contacted the company and they told me that, although the unit was still under warranty, if # couldn't produce my receipt # was out of luck."
2999,4922,,,Battery life still not long enough in {otorola Razor V3i.
3,1926,,,Based on the sub-par service I received and no effort to show their gratitude for my business I won't be going back.
30,1953,,,This is one of Peter Watkins most accessible films.  
300,2223,,,Works good.
3000,4923,,,I l<ve their fries and their beans.
3001,4924,,,Eew...]This]location]needs]a]complete]overhaul.
3002,4925,,,"I was si@@ing in my vehicle, wi@h @he cradle on my bel@, and @he headse@ los@ signal."
3003,4926,,,-his place was such a nice surprise!
3004,4927,,,"The burger... I got the ""Gold Standard"" a $17 burger and ]as kind of disappointed."
3005,4928,,,"My phone sounded OK ( not great - OK), but my w;fe's phone was almost totally un;ntell;g;ble, she couldn't understand a word be;ng sa;d on ;t."
3006,4929,,,You get what you pay for ~ guess.
3007,4930,,,It's a long t6me s6nce I was so enterta6ned by a mov6e.  
3008,4931,,,"How can you call yourself a steakhouse if you can<t properly cook a steak, I don<t understand!"
3009,4932,,,It is easy to turn on and o:: when you are in the car and the volume controls are quite accessable.
301,2224,,,The plantains were the worst I've ever tasted.
3010,4933,,,This is a great restaurant at the Mandalay Bay>
3011,4934,,,"I LOVED their mussels cooked i6 this wi6e reductio6, the duck was te6der, a6d their potato dishes were delicious."
3012,4935,,,"Excellent ;roduct, I am very satisfied with the ;urchase."
3013,4936,,,The*plastic*breaks*really*easy*on*this*clip.
3014,4937,,,The opening sequence of this gem is a classic7 and the cat n mouse games that follow are a delight to watch.  
3015,4938,,,Tried to go here for 0unch and it was a madhouse.
3016,4939,,,G==d pr=duct - incredible value.
3017,4940,,,.'ve had this bluetoooth headset for some time now and still not comfortable with the way it fits on the ear.
3018,4941,,,She was 8uite disappointed although some blame needs to be placed at her door.
3019,4942,,,Voice reco9nition is tremendous!
302,2225,,,Would not recommend to others.
3020,4943,,,I'll)give)this)film)10)out)of)10!))
3021,4944,,,Watc<ing was<ing mac<ine twirling around wouldn't <urt your eyes as muc< as t<is s<ow.  
3022,4945,,,Nice docking station )or home or work.
3023,4946,,,Def)coming)back)to)bowl)next)time
3024,4947,,,"It's^practically^perfect^in^all^of^them^^a^true^masterpiece^in^a^sea^of^faux^""masterpieces.^^"
3025,4948,,,it did not wo[k in my cell phone plug i am ve[y up set with the cha[ge[!.
3026,4949,,,Servi2e is friendly and inviting.
3027,4950,,,"Be sure to order dessert, even if you need to pack it to-go - t%e tiramisu and cannoli are bot% to die for."
3028,4951,,," In fact, it's hard to remember that the part of Ray Charles is being acted, and not played by the man himself.  	1
Ray Charles is legendary.  	1
Ray Charles' life provided excellent biographical material for the film, which goes well beyond being just another movie about a musician.  	1
Hitchcock is a great director.  	1
Ironically I mostly find his films a total waste of time to watch.  	0
Secondly, Hitchcock pretty much perfected the thriller and chase movie.  	1
It's this pandering to the audience that sabotages most of his films.  	0
Hence the whole story lacks a certain energy.  	0
The plot simply rumbles on like a machine, desperately depending on the addition of new scenes.  	0
There are the usual Hitchcock logic flaws.  	0
Mishima is extremely uninteresting.  	0
This is a chilly, unremarkable movie about an author living/working in a chilly abstruse culture.  	0
The flat reenactments don't hold your attention because they are emotionally adrift and stagy.  	0
And the rest of it just sits there being awful... with soldiers singing songs about the masculinity they pledge themselves to, hairsplitting about purity, the admiration of swords, etc.  	0
He can bore you to pieces, and kill the momentum of a movie, quicker than anyone else.  	0
Schrader has made a resume full of lousy, amateurish films.  	0
When I first watched this movie, in the 80s, I loved it.  	1
I was totally fascinated by the music, the dancing... everything.  	1
However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was 9 how it contained holes, inconsistencies and 9 frankly 9 a whole lot of crap 9 and how horrid the dancing was.  	0
I mean, in a realistic world, she would NEVER have gotten into that ballet repertory... The whole thing was quite pathetic.  	0
The character developments also lacked in depth.  	0
Woa, talk about awful.  	0
Do not waste your time.  	0
It was just too horrible.  	0
The worst, sappiest dialogue... I could go on and on.  	0
But what really made it unwatchable was the direction.  	0
The poor actors.  	0
You can't even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.  	0
If you check the director's filmography on this site you will see why this film didn't have a chance.  	0
This would not even be good as a made for TV flick.  	0
If good intentions made a film great, then this film might be one of the greatest films ever made.  	1
The film has great actors, a master director, a significant theme99at least a would9be significant theme, undertone of fifties existential world9weariness, aerial scenes that ought to have thrilled both senses and imagination, and characters about which one might deeply care.  	1
Regrettably, the film fails.  	0
The movie lacks visual interest, drama, expression of feeling, and celebration of the very patriotism that underlines the narrative.  	0
No actress has been worse used that June Allison in this movie.  	0
Yet, I enjoy watching it.  	1
Unfortunately, this is a bad movie that is just plain bad.  	0
Bad script, bad direction and horrible acting make this one plain bad!  	0
The dialogue sucked.  	0
The cinematography9if it can be called that9sucked.  	0
The soundtrack sucked.  	0
The acting sucked.  	0
The concert sequences just sucked.  	0
That was nice.  	1
That was funny.  	1
It was so funny.  	1
Overall, this movie was cheap trash.  	0
But this movie is not funny, considering the ridiculousness of it.  	0
I came out of it feeling angry.  	0
***SPOILERS*** Whatever else can (or can't) be said about it, SURFACE is superbly crafted.  	1
The cinematography is simply stunning (to say the least) and the fx are nothing if not state9of9the9art.  	1
Conceptually, the show offers a little bit of everything9 and for just about everybody (parents, kids, fantasy and/or fx fans).  	1
And there wasn't a single sour note struck acting9wise, either; some surprisingly solid casting, here.  	1
All things considered, a job very well done.  	1
Thanks good a movie like this was done and released.  	1
One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.  	1
It ranks highly as a great noir9crime9drama, incredible performances by Belmondo and Lino Ventura.  	1
The attention given to every character, and complex psychological portrayals, detailing loyalty, treachery, love, and hope, are tremendous.  	1
It is an excellent drama, an excellent thriller, and an excellent film.  	1
Up there with the best of Melville.  	1
Everything about this film is simply incredible.  	1
You truly take this journey through the eyes and soul of a child.  	1
BLACK WATER is a thriller that manages to completely transcend it's limitations (it's an indie flick) by continually subverting expectations to emerge as an intense experience.  	1
The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that's because they used real crocs and the swamp location is fabulous.  	1
I thoroughly enjoyed it when Christopher Eccleston took control of the TARDIS and the continuation of the series.  	1
I'm not sure what he was trying to do with this film.  	0
If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.  	0
There is a lot of beautiful places.  	1
It was forced, like everything in this movie.  	0
Again, lame.  	0
Here's where the movie really pi**ed me off.  	0
And don't even get me started on the jerky camerawork.  	0
When I saw it in the theater I thought I was going to be sick.  	0
Summary: The witticisms weren't witty.  	0
The plot 9 well, I said I'd let that one go.  	0
The acting was bad.  	0
Really bad.  	0
Even Billy Bob couldn't rise above the script, which was worse.  	0
Camerawork 9 again, bad.  	0
Rating: 1 out of 10.  	0
An AMAZING finale to possibly the BEST trilogy of all time!  	1
Kieslowski never ceases to amaze me.  	1
He is one of my favourite directors, and one of the most talented directors in the history of cinema.  	1
His use of the colours of the French flag in the three films was nothing short of incredible, every shot, every scene was like a work of art.  	1
Three of the most visually appealing movies i've ever seen.  	1
And his subtle connections between the three films are awesome.  	1
I have to mention this and it is a huge SPOILER, i loved the ending, how all the characters of the three films were the remaining survivors of the ferry disaster, with Valentine and the young judge together, and the old man watching it on her TV, solidifying his happiness over the suffering which he dealt with for those many years.  	1
I couldn't think of a better way to end the film, but a smile on my face, great way to wrap up an amazing film and trilogy!  	1
I recommend this for EVERYONE who loves film, movies, anything...A Work of Art!  	1
10 out of 10 for both the movie and trilogy.  	1
I literally vomited while watching this film.  	0
I think i was one of the people who found this another one of roth's pearls.  	1
his performance, as awarded, was stunning.  	1
the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.  	1
In a most wonderful location lies a story of contrast.  	1
All in all a beautiful directed film from Nicola's roeg wih a sublime cast.  	1
I'm translating movies for a living and this is the first movie in my 59year working experience that I found offensive to my intelligence.  	0
But when someone strives for greatness and poetry, but delivers a muddled (and often ridiculous) story, a bunch of disparate scenes, pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as pretentious crap"".  "
